7778,4,Music,Shopping,Boutiques,2.096836835954453,19.419449674220974
7779,5,Music,Television programme,TV chat shows,21.342354112723154,2.9289365560101803
7780,5,Food,Restaurants,Coffeehouses,14.66082971429214,25.18506942923868
7781,4,Music,Television programme,TV chat shows,8.143190653335926,11.5724825349348
7782,5,Pop music,Drinks,Pets,2.6750876412827376,7.690214677492592
7783,4,Television programme,Restaurants,Vehicles,2.7001933933666997,15.81482939164842
7784,4,Television programme,Restaurants,Consumer electronics,16.84326262974232,7.11512851307537
7785,4,Television programme,TV chat shows,Family,14.778512719102233,31.079396758245807
7786,4,Television programme,TV chat shows,Restaurants,18.269137985366562,13.45211444722713
7787,4,Television programme,Food,Politics and social issues,4.875469914161656,30.94982370583785
7788,3,Pop music,Television programme,TV chat shows,4.943939061282637,22.716136863417898
7789,4,Games,Television programme,Restaurants,3.2668067646149668,19.24132360603513
7790,5,Television programme,Pets,Birds,19.253995161135165,28.553710668632462
7791,4,Vehicles,4x4s,Automobiles,9.771838755466938,11.040133261778097
7792,5,Television programme,TV chat shows,TV comedies,8.132289672623784,24.13364321113681
7793,5,Music,Television programme,TV chat shows,16.742436301313095,14.406399730208529
7794,4,Television programme,Restaurants,Vehicles,11.388811452921566,20.944974485819618
7795,4,Television programme,TV chat shows,TV comedies,5.569427021388282,21.21970509351141
7796,5,Television programme,Restaurants,Coffeehouses,3.2727983915569228,15.633751198021047
7797,4,Television programme,TV chat shows,TV comedies,0.08430226672420638,1.155509452049614
7798,5,Television programme,Arts and music,Acting,13.396410874766206,13.43639364739914
7799,5,Cosmetics,Football,Golf,10.649642637577282,19.295537193782828
7800,5,Television programme,Restaurants,Computers,7.09091768332632,24.89698109973567
7801,0,Reading,Restaurants,Coffeehouses,11.649960181932979,20.90851708257882
7802,4,Television programme,Home and garden,DIY,14.058734528627344,4.113608917864383
7803,5,Television programme,Pets,Birds,11.861991822661885,6.81303174235445
7804,4,Television programme,Restaurants,Sports,20.029671601119936,24.783286845802913
7805,4,Live events,Beauty,Sports,4.3136015969713055,20.919021910504544
7806,4,Television programme,Alcoholic drink,Beer,15.058007614858479,31.08937307175612
7807,4,Television programme,Restaurants,Consumer electronics,16.71838762207097,24.71886180517185
7808,4,Television programme,Restaurants,Sports,3.916244541566507,3.8510136274026507
7809,5,Television programme,TV chat shows,TV comedies,6.989700357373012,14.600313654035013
7810,5,Music,Television programme,Restaurants,14.430946089174622,2.108712258882438
7811,5,Music,Television programme,Restaurants,9.654045686172077,23.324884789643193
7812,4,Television programme,Restaurants,Sports,10.843104644070369,12.013703435664638
7813,5,Music,Television programme,Restaurants,13.860810761368658,14.239132790115013
7814,4,Television programme,Restaurants,Coffeehouses,0.11584138968268753,13.591498439180224
7815,4,Music,Television programme,Restaurants,18.034512751122172,9.394001593523374
7816,5,Music videos,Reading,Books,5.42732003821064,9.042302968825084
7817,5,Television programme,Restaurants,Sports,3.7889472274536695,23.064695874393145
7818,4,Restaurants,Coffeehouses,Diners,6.04709453974265,36.87320440506474
7819,4,Television programme,TV chat shows,TV comedies,10.16135726974396,18.952813745898908
7820,4,Television programme,Restaurants,Vehicles,6.026456595344472,29.690296692745832
7821,5,Music,Restaurants,Coffeehouses,6.586304123635186,16.41166692205024
7822,4,Films,Television programme,TV chat shows,5.014310698380579,26.79693734799597
7823,5,Television programme,Pets,Birds,11.055153083383948,15.803706311965211
7824,5,Live events,Television programme,Politics and social issues,3.1447272295406545,13.149194447966313
7825,4,Television programme,Pets,Birds,11.16441926361091,6.80267972017885
7826,5,Television programme,TV chat shows,Restaurants,8.818654053328352,31.644982982135026
7827,5,Games,Television programme,Restaurants,11.90663321200219,37.16506275648
7828,5,Television programme,TV chat shows,TV comedies,4.344458625030033,18.691127076791737
7829,5,Restaurants,Coffeehouses,Diners,16.921834274629667,8.201219796161764
7830,5,Television programme,TV chat shows,TV comedies,17.255698565012594,13.77549636021285
7831,5,Restaurants,Coffeehouses,Diners,9.170808824489562,9.441235860236375
7832,3,Television programme,Restaurants,Coffeehouses,18.00085467592805,6.902371175782409
7833,5,Restaurants,Coffeehouses,Diners,11.606520104610496,7.411670634655882
7834,4,Films,Television programme,TV chat shows,1.7342030855824744,15.552621300814563
7835,5,Television programme,TV chat shows,TV comedies,12.985938533599754,9.883879514136071
7836,4,Television programme,TV chat shows,Restaurants,5.7147867980457185,13.719850978351463
7837,4,Music,Television programme,Restaurants,1.4510932310952196,13.011013338507595
7838,5,Live events,Television programme,Restaurants,11.625590629342183,7.706698945793052
7839,4,Films,Television programme,Drinks,20.777443894750007,8.470280862200866
7840,4,Television programme,TV chat shows,TV comedies,3.9450152491835295,31.311569552388946
7841,4,Games,Television programme,TV chat shows,7.71610960709482,14.084712167824545
7842,4,Reading,Books,Television programme,24.261729998927404,8.789439317924572
7843,4,Television programme,Restaurants,Computers,16.23497991668196,10.35816866017949
7844,4,Television programme,Restaurants,Sports,9.75835779527704,15.825795774249569
7845,4,Beauty,Clothing,Computers,17.717305614639997,16.046379040678172
7846,4,Television programme,TV chat shows,Friendship,17.22636598013925,25.838362450008336
7847,5,Films,Restaurants,Coffeehouses,14.767797707545173,12.71305094839393
7848,4,Television programme,TV chat shows,TV comedies,20.287360042462737,9.587031881295745
7849,3,Travel,Vehicles,4x4s,6.629002660396943,3.433855927365906
7850,5,Games,Travel,Vehicles,15.570516100290698,16.01637219756457
7851,5,Television programme,Travel,Vehicles,15.011590297631276,32.646916336452925
7852,4,Restaurants,Travel,Sports,20.224576797577306,11.090705603061632
7853,4,Reading,Restaurants,Coffeehouses,10.561941570161794,11.839375190142288
7854,4,Music,Television programme,TV chat shows,3.3466464001844267,6.124889378389879
7855,4,Television programme,Restaurants,Vehicles,5.428817289438013,22.13992212797379
7856,4,Television programme,TV chat shows,TV comedies,14.67562503674592,31.70406564441123
7857,4,Restaurants,Politics and social issues,Charity and causes,8.942854847273923,11.050790259740308
7858,4,Restaurants,Coffeehouses,Diners,5.990154808497264,35.489911414451036
7859,4,Television programme,Alcoholic drink,Restaurants,1.5394617678983202,34.014029970864414
7860,3,Television programme,TV chat shows,Restaurants,7.084685965798078,9.544724174253364
7861,5,Television programme,TV chat shows,TV comedies,5.221426222189828,18.508421153384447
7862,4,Restaurants,Coffeehouses,Diners,5.442770404053104,21.233506189796234
7863,5,Television programme,Restaurants,Vehicles,19.87453816433853,19.59833235785513
7864,5,Family,Restaurants,Coffeehouses,1.829712955469165,3.633303949957588
7865,5,Restaurants,Coffeehouses,Diners,15.989003545382026,12.441270845751172
7866,4,Live events,Vehicles,4x4s,6.295075044810632,8.174886729457894
7867,5,Music,Restaurants,Travel,18.215222995783098,32.662024521858115
7868,5,Television programme,Restaurants,Computers,3.9290618735350282,2.3034566166216948
7869,5,Films,Television programme,Televisions,11.412200937167153,8.410999314517632
7870,5,Games,Television programme,Friendship,8.836699356798,17.422196397310046
7871,5,Television programme,Restaurants,Travel,9.579518671410424,26.289998880297183
7872,4,Television programme,Restaurants,Coffeehouses,11.065514985849822,6.862564995746086
7873,5,Family,Clothing,Sports,24.044827599634896,9.532336783206887
7874,4,Television programme,Restaurants,Vehicles,4.732511794972343,26.656801382934656
7875,3,Music,Television programme,TV chat shows,16.819421879548056,17.94345460415812
7876,5,Films,Restaurants,Coffeehouses,12.050460137016316,23.652259367990165
7877,4,Television programme,TV chat shows,TV comedies,21.03254477084677,8.551135564060136
7878,4,Vehicles,4x4s,Automobiles,8.921250652109263,41.03908610201404
7879,3,Television programme,TV chat shows,Restaurants,7.493980582948355,3.9562694223222703
7880,4,Television programme,Restaurants,Shopping,12.94245029624609,4.93398573216113
7881,4,Television programme,TV chat shows,Restaurants,20.276635551045686,14.906123505626859
7882,5,Television programme,Restaurants,Coffeehouses,17.476897906908878,10.044423383854689
7883,5,Television programme,TV chat shows,TV comedies,15.006090202480284,12.07085702038618
7884,4,Music,Television programme,TV chat shows,9.97100053640751,26.294092836616926
7885,5,Television programme,Restaurants,Coffeehouses,17.422734675360083,8.042766609414773
7886,4,Pop music,Reading,Sports,8.393610768260995,18.91589476671665
7887,4,Sales,Travel,Sports,10.768767931178918,4.655520947888979
7888,4,Restaurants,Coffeehouses,Diners,25.05987971404958,17.56917654705512
7889,4,Television programme,Restaurants,Vehicles,9.778793389639413,19.17969536716477
7890,4,Television programme,TV chat shows,Restaurants,8.771206251585527,7.6548859136624525
7891,5,Television programme,Alcoholic drink,Arts and music,17.04046416959108,26.056635279425244
7892,4,Television programme,TV chat shows,TV comedies,19.63623140362619,27.286607981231903
7893,4,Music,Television programme,Restaurants,8.448436498284853,9.288732621412048
7894,4,Television programme,TV chat shows,TV comedies,8.018605343666849,17.890800118173267
7895,4,Television programme,Restaurants,Travel,5.600462741614648,41.51354131510944
7896,4,Restaurants,Coffeehouses,Diners,15.587453956188238,18.315517296549498
7897,4,Reading,Television programme,TV chat shows,16.249744105226714,15.125224329024498
7898,4,Drinks,Restaurants,Coffeehouses,16.03190928759648,20.112467539953617
7899,5,Music,Television programme,Restaurants,20.419939441653213,15.34969445649152
7900,3,Personal finance,Television programme,Restaurants,1.4688965196987525,20.680274355638932
7901,4,Television programme,TV chat shows,TV comedies,22.986033887689807,21.693296055206307
7902,5,Personal finance,Television programme,TV chat shows,11.63732975141927,14.739543666614045
7903,5,Television programme,TV chat shows,TV comedies,18.323368756077883,16.13929031489181
7904,4,Family,Travel,Clothing,7.765570817291142,2.73645621460871
7905,4,Sales,Restaurants,Politics and social issues,7.297297540320274,24.06156468350906
7906,5,Music,Television programme,Restaurants,8.149505804027267,15.666572278714481
7907,5,Television programme,Pets,Birds,5.185067644662079,16.728086302105616
7908,4,Music,Television programme,TV chat shows,9.644127563684421,29.51900676109002
7909,5,Restaurants,Arts and music,Home and garden,17.88086583335599,8.778941430516518
7910,5,Television programme,TV chat shows,TV comedies,12.824239191469374,14.629063440554718
7911,4,Business,Television programme,TV chat shows,6.345796263096629,18.889766692311824
7912,4,Television programme,TV chat shows,TV comedies,13.377323190012474,13.585419374515853
7913,5,Television programme,TV chat shows,Restaurants,13.203445879915058,29.973710989627158
7914,4,Television programme,TV chat shows,TV comedies,9.561734317885945,5.397778141319312
7915,5,Television programme,TV chat shows,TV comedies,6.743642463581189,35.70152986497137
7916,5,Television programme,TV chat shows,Restaurants,9.591814211711096,5.64434673847027
7917,4,Pop music,Arts and music,Travel,5.458797923001296,24.173864167217666
7918,4,Restaurants,Arts and music,Travel,2.8704443677164937,32.82394484104767
7919,4,Music,Restaurants,Coffeehouses,3.754338660287158,11.201995285204514
7920,4,Television programme,TV chat shows,TV comedies,8.520582572164274,34.5345366917106
7921,4,Television programme,Restaurants,Coffeehouses,9.250449839469088,9.796615160856957
7922,5,Music,Restaurants,Coffeehouses,12.848371152266253,28.484044525671155
7923,4,Television programme,TV chat shows,Restaurants,8.265402589835173,20.69300950855066
7924,5,Shopping,Software,Tablet computers,24.88242020935393,16.88045348127575
7925,5,Music,Shopping,Consumer electronics,7.9857347719587874,33.668415948165936
7926,4,Television programme,TV chat shows,Politics and social issues,4.968367723787575,24.876607029900136
7927,4,Television programme,Restaurants,Vehicles,12.714943927821665,22.832391199328846
7928,5,Television programme,TV chat shows,TV comedies,8.385097065733312,6.707836605414638
7929,5,Television programme,Drinks,Coffee,7.9775387148305645,10.87919297176401
7930,4,Films,Television programme,TV chat shows,11.659845987898489,16.78433613302645
7931,4,Television programme,TV chat shows,TV comedies,8.950873507973892,19.407466214568537
7932,3,Restaurants,Football,Golf,4.826831108479473,19.858974188192548
7933,3,Films,Television programme,TV chat shows,6.505526869848602,46.7766210202723
7934,3,Television programme,TV chat shows,Alcoholic drink,0.5136777310552194,32.074272799175375
7935,5,Reading,Television programme,Restaurants,13.39761007559774,18.80531869198895
7936,3,Television programme,TV chat shows,TV comedies,8.5938531635673,3.9421208742661182
7937,5,Films,Television programme,Restaurants,10.919544732263876,18.235223113399748
7938,5,Live events,Vehicles,4x4s,8.115451062705182,18.459730433953396
7939,3,Reading,Television programme,TV chat shows,6.185313727731253,14.505832404783309
7940,4,Television programme,TV chat shows,TV comedies,9.848584680041984,36.30334956061965
7941,5,Live events,Television programme,TV chat shows,3.018156753244022,7.68659314467756
7942,6,Television programme,TV chat shows,TV comedies,15.402551718179968,26.631086220641798
7943,4,Games,Television programme,Restaurants,14.63530045560471,3.6973619127691375
